,Title,Time,Content,Link,Date,Len
975,"Trump says ex-lawyer Cohen asked him for a pardon, but he declined - Reuters","March 8, 2019 /  4:25 PM / in 2 months","2 Min ReadWASHINGTON (Reuters) - U.S. President Donald Trump said on Friday his former personal lawyer, Michael Cohen, who has since turned against him and pleaded guilty to multiple crimes, had asked him directly for a pardon but was rejected. “Bad lawyer and fraudster Michael Cohen said under sworn testimony that he never asked for a Pardon. His lawyers totally contradicted him. He lied!,” Trump tweeted. “Additionally, he directly asked me for a pardon. I said NO.” Cohen responded by calling Trump’s assertions lies. “Just another set of lies by @POTUS @realdonaldtrump,” he wrote in a tweet. Cohen is due to begin serving a three-year prison sentence on May 6 for lying to Congress last year about efforts to build a Trump tower in Moscow, along with other charges. Trump in December called Cohen a “rat” for cooperating with prosecutors and has said he should go to prison. In public testimony last week before a House of Representatives panel, Cohen called Trump, his employer for more than 10 years, a “racist,” “conman” and “cheat.” Cohen has said he worked on the Moscow project for nearly a year while Trump was running for president, and acted at Trump’s direction to break campaign-finance laws by arranging “hush money” payments to women who claim to have had sexual relationships with Trump. Reporting by Mohammad Zargham; Editing by Susan Heavey and Jonathan OatisAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/us-usa-trump-russia-cohen/trump-says-ex-lawyer-cohen-asked-him-for-a-pardon-but-he-declined-idUSKCN1QP1VQ,2019-03-08,1516
976,"House passes Democrats' campaign finance, ethics bill - Reuters","March 8, 2019 /  5:26 PM / in 2 months","4 Min ReadWASHINGTON (Reuters) - The U.S. House of Representatives on Friday passed legislation that Democrats say will lessen the influence of big-money interests in federal elections, make voting easier and tackle “gerrymandering” that skews the makeup of congressional districts to favor particular political parties. In a warning shot to Republican President Donald Trump, Democrats included a provision in the bill requiring all presidents and presidential nominees to make public their tax filings - something the current White House resident has steadfastly refused to do. Some congressional investigators think those returns could shed light on whether Trump has had any business dealings in Russia that could have influenced his relations with Moscow, either as a presidential candidate or as president. In a party-line vote of 234-193, the House approved the “For the People Act,” a bill House Speaker Nancy Pelosi promised in the 2018 congressional election campaigns that Democrats would pursue to help clean up American politics and foster voting rights. Shortly before passage of the bill, Pelosi said it “ends the dominance of big, dark, special-interest money in politics and it empowers small donors and the grassroots” and “fights voter suppression.” But the measure is likely to become merely a campaign tool for Democrats as they try to expand the number of seats they hold in the House and to capture the Senate and White House in the 2020 elections. Senate Majority Leader Mitch McConnell, a Republican, has repeatedly attacked the Democratic bill, leaving little chance for it in the Republican-controlled Senate. Backers say the legislation would make voter registration easier, expand voting hours on election days, restore voting rights to U.S. citizens who have served prison sentences for felonies and shore up voting machines and election infrastructure against cyber attacks and other interference. The legislation comes after U.S. intelligence agencies found that Russia meddled in the 2016 American presidential elections and as Moscow has been accused of trying to influence the outcome of elections in other democracies. Russia has denied meddling in the 2016 election. Special Prosecutor Robert Mueller has been investigating whether Trump’s campaign colluded with Russia in a way that was beneficial to his successful 2016 White House bid. Trump has denied there was any collusion between his campaign and Moscow, and has labeled Mueller’s probe a “witch hunt.” The House bill would require states to establish independent commissions for drawing congressional districts, instead of the  power residing mainly in the hands of state governors and legislatures. Tougher ethics standards would be imposed on members of Congress, and small campaign donations would be matched with federal funds to try to blunt the influence of big donors.  Calling it the “Democrat Politician Protection Act,” McConnell has lambasted the legislation, arguing it would give Washington too much control over elections while unnecessarily using tax dollars for political campaigns. As Senate majority leader, McConnell has the power to largely decide what legislation is debated in the upper chamber. Reporting by Richard Cowan; editing by Jonathan OatisAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/us-usa-congress-democrats/house-passes-democrats-campaign-finance-ethics-bill-idUSKCN1QP1ZZ,2019-03-08,3400
977,Putin says Russians and Ukrainians would benefit from shared citizenship: Ifax - Reuters,"April 29, 2019 /  11:39 AM / 8 days ago","1 Min ReadMOSCOW (Reuters) - Russian President Vladimir Putin said on Monday that Russians and Ukrainians would only benefit from sharing common citizenship, the Interfax news agency reported. Putin said on Saturday Moscow was considering offering all Ukrainian citizens fast-tracked Russian passports, a move that angered some politicians in Ukraine which has been at war with pro-Russian separatists since 2014. Putin has already signed an order to simplify the procedure for obtaining a Russian passport for residents of separatist-controlled eastern Ukraine, prompting calls from Kiev for more international sanctions. Ukrainian President-elect Volodymyr Zelenskiy has said that Putin should not expect many Ukrainians to take up his offer of a Russian passport, while offering Ukrainian citizenship to Russians. Reporting by Polina Devitt; writing by Maria Tsvetkova; Editing by Andrew OsbornAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/russia-ukraine-putin/putin-says-russians-and-ukrainians-would-benefit-from-shared-citizenship-ifax-idUSR4N228033,2019-04-29,1030
978,CANADA STOCKS-TSX futures flat as oil prices slip - Reuters,"April 29, 2019 /  11:28 AM / 8 days ago","3 Min ReadApril 29 (Reuters) - Futures for Canada’s main stock index were flat on Monday, as oil prices fell after President Donald Trump demanded that OPEC should raise output to soften the impact of U.S. sanctions against Iran. “Gasoline prices are coming down. I called up OPEC, I said you’ve got to bring them down. You’ve got to bring them down,” Trump told reporters. June futures on the S&P/TSX index were up 0.01 percent at 7:00 a.m. ET. The Toronto Stock Exchange’s S&P/TSX rose 37.36 points, or 0.23 percent, to 16,613.46 on Friday. Dow Jones Industrial Average e-mini futures were down 0.08 percent at 7:00 a.m. ET, while S&P 500 e-mini futures were down 0.08 percent and Nasdaq 100 e-mini futures were down 0.1 percent. Restaurant Brands International missed analysts’ estimates for first-quarter profit, hit by slowing growth at its Burger King, Tim Hortons and Popeyes Louisiana Kitchen chains. Aecon Group Inc: Canaccord Genuity raises price target to C$26 from C$25 Fiera Capital Corp: CIBC raises price target to C$15 from C$14.50 Sun Life Financial Inc: National Bank Of Canada raises target price to C$58 from C$55 COMMODITIES AT 7:00 a.m. ET Gold futures: $1,282.6; -0.48 percent US crude: $63.06; -0.38 percent Brent crude: $71.7; -0.62 percent 0830 Personal income mm for March: Expected 0.4 pct; Prior 0.2 pct 0830 Personal consumption real mm for March: Prior 0.1 pct 0830 Consumption, adjusted mm for March: Expected 0.7 pct; Prior 0.1 pct 0830 Core PCE price index mm for March: Expected 0.1 pct; Prior 0.1 pct 0830 Core PCE price index yy for March: Expected 1.7 pct; Prior 1.8 pct 0830 PCE price index mm for March: Prior -0.1 pct 0830 PCE price index yy for March: Prior 1.4 pct 1030 Dallas Fed Manufacturing Business Index for April: Prior 8.30 TSX market report Canadian dollar and bonds report Reuters global stocks poll for Canada Canadian markets directory ($1=C$1.35) (Reporting by Pathikrit Bandyopadhyay in Bengaluru; Editing by James Emmanuel)All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/canada-stocks/canada-stocks-tsx-futures-flat-as-oil-prices-slip-idUSL3N22B29E,2019-04-29,2114
979,Mnuchin says two rounds of talks may seal U.S.-China deal -Fox Business Network - Reuters,"April 29, 2019 /  11:27 AM / in 8 days","1 Min ReadWASHINGTON, April 29 (Reuters) - U.S. Treasury Secretary Steven Mnuchin, in an television interview that aired on Monday, said he hopes that the United States and China can finalize a trade deal with two more rounds of talks. Speaking to Fox Business Network as the latest round of trade negotiations commence in Beijing, Mnuchin also said part of the negotiations aimed at enforcement is close to finished. Another round of talks is planned for next month Washington. (Reporting by Susan Heavey)All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/usa-trade-china/mnuchin-says-two-rounds-of-talks-may-seal-u-s-china-deal-fox-business-network-idUSL1N22B06T,2019-04-29,639
981,What happens next as Spain's Socialists try to form government - Reuters,"April 29, 2019 /  11:01 AM / in 8 days","3 Min ReadMADRID, April 29 (Reuters) - Spanish Prime Minister Pedro Sanchez’s Socialists won a national election on Sunday but failed to gain a parliamentary majority. Sanchez will now seek partners to form a new government. Here are the likely next steps: Sanchez will approach other parties in an attempt to find common ground to form a government. The talks could last weeeks if not months. The first session of the lower chamber is scheduled for May 21. After that, King Felipe will consult with party leaders to find a prime ministerial candidate who the lower chamber will support. A new government needs an absolute majority in a first round parliamentary vote to take office. In a second round vote only a simple majority is necessary. If the candidate fails to pass these votes, the clock starts ticking on a two-month deadline for deputies to choose a new prime minister before parliament is automatically dissolved, and another election scheduled to take place 54 days later. Most analysts believe the most likely result is a coalition government of the Socialists and leftist Podemos, although they would not have a majority. At the last count, the Socialists had won 123 seats in parliament and Podemos 42. That leaves them 11 seats short of a majority in the 350-seat parliament and means they would still rely on smaller parties, most likely Basque nationalists or Catalan separatists, to go ahead. The picture could still change slightly as the election count is finalised in the first weeks of May. If talks between the Socialists and Podemos fail, Sanchez could contact centre-right Ciudadanos, which became Spain’s third-biggest party after Sunday’s vote with 57 seats in parliament. The two parties would have a majority and many in the financial markets see this as the preferred option. So far neither party has backed this option. Ciudadanos leader Albert Rivera has told supporters his party would lead the parliamentary opposition to Sanchez while Socialist backers chanted “with Rivera, no!” at a post-election rally on Sunday. Alternatively, senior members of Sanchez’s government have suggested they could continue to govern with a minority of seats, as they have since taking office last June. After discussions with the parties, King Felipe faces no specific deadline to propose a candidate. There are regional and local elections on May 26 - the same day as European parliament elections - which will delay talks to form a governmen. That means a new government is unlikely to be ready until June or July. Reporting By Axel Bugge and Isla Binnie; Editing by Angus
MacSwanAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/spain-election-scenarios/what-happens-next-as-spains-socialists-try-to-form-government-idUSL5N22B2GM,2019-04-29,2735
984,Belarus' Belneftekhim: no clean oil from Russia yet - Reuters,"April 29, 2019 /  9:38 AM / 8 days ago","1 Min ReadMINSK, April 29 (Reuters) - Belarus state oil company Belneftekhim said on Monday that clean oil from Russia has not reached Belarus yet after Moscow said on Friday that supplies of clean oil to Belarus would resume by Monday. Belneftekhim said that Belorussian refineries are still working at reduced capacity, adding that it is holding talks at Russia’s energy ministry with the country’s oil companies. Reporting by Andrey Makhovsky, writing by Maria Tsvetkova
editing by Louise HeavensAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/russia-oil-exports-belarus/belarus-belneftekhim-no-clean-oil-from-russia-yet-idUSR4N228031,2019-04-29,632
986,FOREX-Dollar rally stalls underlining slowdown fears - Reuters,"April 29, 2019 /  9:21 AM / 8 days ago","3 Min Read* Major currencies hold to tight ranges * Investors await Fed meeting, U.S. inflation and jobs data * Japan closed all week, China closed Wednesday-Friday * Graphic: World FX rates in 2019 tmsnrt.rs/2egbfVh (Adds context, quote) By Tom Finn and Saikat Chatterjee LONDON, April 29 (Reuters) - A rally in the dollar faltered on Monday with strong U.S. data doing little to lift the currency or convince investors that a slowdown in activity is over. The greenback traded in a narrow range as Japan kicked off a week of holidays, typically a period of thin liquidity that can prompt spikes in volatility. A Federal Reserve policy meeting, Brexit negotiations and a raft of global data including on U.S. core inflation and payrolls could each be the trigger for big currency swings this week. All eyes are on the Fed to see what its policymakers made of a first-quarter gross domestic product report that showed strong growth of 3.2 percent, but largely for one-off reasons including a surge in inventories. “This is not the week during which we would be looking to put on large positions in FX in an attempt to profit from the market implications of one or more economic events,” said Stephen Gallo, European head of FX strategy at BMO Capital Markets in London. “Nevertheless, our overwhelming bias with high conviction remains buying the USD on dips vs most of the rest of the G10 space.” The aggregate dollar long position climbed to $33.6 billion on Monday, its highest level since December 2015, according to Scotiabank’s weekly CFTC sentiment report. The euro remains the largest held net short. Against a basket of currencies, the dollar was a fraction softer at 97.970, having eased from a near two-year peak of 98.330. The dollar fell back on Friday despite the upbeat GDP report because core inflation slowed sharply, leading speculators to narrow the odds on a rate cut this year. Most other major central banks have also turned dovish in recent months, keeping their currencies subdued. The Canadian dollar and Swedish crown, for instance, both took hits last week when their central banks put a halt on future rate hikes. The European Central Bank is under pressure to keep its stimulus in place, if not to do a new round, while markets are pricing in rate cuts for Australia and New Zealand following weak inflation readings. Some fear the lack of liquidity could lead to a re-run of the dollar’s flash crash from January when the yen made massive gains in a matter of minutes as bears were forced to cover short positions. The euro was a shade firmer at $1.1157, but still not far from a near two-year trough of $1.1110. The euro has been broadly pushing lower since early January. A swathe of manufacturing surveys from Europe and China are due later this week, along with a first reading on EU GDP. The U.S. payrolls report on Friday is forecast to show a solid increase of 180,000 in April, with unemployment at 3.8 percent. Additional reporting by Wayne Cole in Sydney, Editing by Peter
Graff and Ed OsmondAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/global-forex/forex-dollar-rally-stalls-underlining-slowdown-fears-idUSL5N22B20O,2019-04-29,3165
987,Debate over anti-Semitism charges exposes divide in Democratic Party - Reuters,"March 7, 2019 /  9:40 PM / 2 months ago","5 Min ReadWASHINGTON (Reuters) - The U.S. House of Representatives approved a broad resolution condemning bigotry on Thursday after remarks by a Democratic member that some viewed as anti-Semitic exposed an ideological and generational rift in the party. Some Democrats, including several U.S. senators who are seeking the party’s 2020 presidential nomination, warned that party leaders were playing into Republicans’ hands and had stymied legitimate debate over U.S.-Israel policy. The House, which is controlled by Democrats, approved the resolution condemning anti-Semitism, anti-Muslim discrimination and other forms of bigotry by a 407-to-23 vote. The vote came less than a week after Representative Ilhan Omar, one of the two first Muslim women elected to Congress, made statements at a Washington event that were denounced by some as anti-Semitic.  The resolution does not mention Omar by name. But Republicans have seized on Omar’s statements and the resulting intra-party conflict as a sign the Democratic Party is fractured. Many Democrats, in turn, have said House leaders were cowed by a Republican effort to divert attention from bigotry within their own ranks and that Omar is being held to a different standard.  “Unfortunately, I think the Democratic leadership here has made what I think is a pretty serious mistake in caving to this pressure,” said Democratic strategist Peter Daou, who has advised Hillary Clinton and John Kerry. The disagreement began after Omar, in an appearance at a Washington book store, said she feared that statements she and fellow Representative Rashida Tlaib made about foreign policy and the pro-Israel lobbying group the American Israel Public Affairs Committee (AIPAC) would be viewed as anti-Semitic because they are Muslim. “I want to talk about the political influence in this country that says it’s OK for people to push for allegiance to a foreign country. I want to ask why is it OK for me to talk about the influence of the NRA (National Rifle Association), of fossil fuel industries or Big Pharma, and not talk about a powerful lobbying group that is influencing policies?” Omar said. Omar’s critics denounced the statement as playing into the anti-Semitic trope that Jewish Americans are loyal to Israel over the United States. Omar said opposing the policies of Israel and Prime Minister Benjamin Netanyahu is not synonymous with anti-Semitism. Omar, in a joint statement issued after Thursday’s vote with Tlaib and Representative Andre Carson, a Democrat from Indiana, said “we are tremendously proud to be part of a body that has put forth a condemnation of all forms of bigotry.” Omar had previously apologized for February tweets that her critics said suggested Jewish Americans used money to influence pro-Israel U.S. policies. Representative Liz Cheney, the No. 3 House Republican, told reporters on Wednesday that Omar “embodies a vile, hate-filled, anti-Semitic, anti-Israel bigotry.”  President Donald Trump on Twitter on Wednesday called the Democratic response “shameful.”  Cheney, complaining that the House should have “rebuked” Omar by name and removed her from the Foreign Affairs Committee, voted against the resolution. Other Republicans who voted no, such as Chris Collins of New York, said the bill was not “strong enough in support of Israel, the only true democracy in the Middle East.” Republican Representative Steve King, who was condemned by the House in January for questioning why white supremacy is considered offensive, voted present.   Democrats had been divided over how best to handle Omar’s comments. Democratic Representative Eliot Engel, who chairs the Foreign Affairs Committee, said he welcomes policy debate but that it was “deeply offensive to call into question the loyalty of fellow American citizens because of their political views, including the U.S.-Israel relationship.” Young, progressive House newcomers like Representative Alexandria Ocasio-Cortez and several Democratic presidential candidates, however, came to Omar’s defense. Senator Bernie Sanders said in a statement that “we must not ... equate anti-Semitism with legitimate criticism of the right-wing, Netanyahu government.” Senator Elizabeth Warren said “branding criticism of Israel as automatically anti-Semitic has a chilling effect on our public discourse.” Senator Kamala Harris said she was concerned about Omar’s safety.  Daou, the Democratic strategist, said a political double standard was at play, pointing to a recent tweet from Republican Representative Jim Jordan that used a dollar sign for a letter in the name of Democratic donor Tom Steyer, who is Jewish. “Why is it that a white, male Republican can largely get away with the same thing and this massive outcry happened over a Muslim, progressive woman of color? That’s something we have to grapple with,” Daou said. Reporting by Amanda Becker; Additional reporting by Richard Cowan; Editing by Tom Brown, Leslie Adler and Lisa ShumakerAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/us-usa-congress-antisemitism/debate-over-anti-semitism-charges-exposes-divide-in-democratic-party-idUSKCN1QO2N7,2019-03-07,5104
988,House Republican lays into Democrats' corruption probe of Trump - Reuters,"March 7, 2019 /  8:10 PM / in 2 months","3 Min ReadWASHINGTON (Reuters) - The top Republican on a U.S. House of Representatives oversight committee that is investigating President Donald Trump blasted the Democratic-led probe on Thursday as a “draconian inquisition” and an abuse of congressional power. The House Judiciary Committee’s ranking Republican, Doug Collins, said the panel’s investigation into obstruction of justice, corruption and abuse of power under Trump surpasses the scope of legitimate legislative inquiry and violates the U.S. Constitution. Judiciary Committee Chairman Jerrold Nadler launched the investigation on Monday by sending document requests to 81 government agencies, business entities and individuals associated with Trump, including his adult sons, Donald Trump Jr. and Eric Trump. “Your requests are part of a concerted effort to target and punish associates of the president,” Collins wrote to Nadler in a March 7 letter released by the Republican’s office. “This effort to intimidate those who choose to associate with the president ‘through actual or threatened imposition of government power or sanction’ violates the First Amendment.”  Nadler’s office was not immediately available to comment on the letter, which cited several court cases as legal precedents for limiting the scope of congressional investigations.  Democrats, who won control of the House last year in an election marked by voter opposition to Trump, say they must investigate the Republican president to uphold the rule of law after two years of inactivity under the previous Republican majority. The committee is seeking evidence of misconduct by Trump, including any effort to obstruct U.S. Special Counsel Robert Mueller’s probe of Russian election meddling during the 1996 presidential election and any collusion between Moscow and the Trump campaign, and other federal investigations.  But Collins, a Georgia Republican, said Democrats could instead upend the rule of law: “Your 81 letters appear to be little more than a deep-sea fishing expedition with the purpose of exposing private matters and airing alleged dirty laundry rather than legislating.”  While some Democrats want to impeach Trump, Nadler and other House Democratic committee chairmen say they are far from any such decision.   But without impeachment proceedings providing a legislative purpose, Collins said the House Judiciary probe threatens to usurp the law enforcement powers granted to the executive and judicial branches of government by the Constitution, while burdening innocent individuals with unnecessary legal costs. “It is my hope that your draconian inquisitions are not returning this committee to the dark days of 16th-century England,” he said. Russia has denied meddling in the 2016 election. Trump has said there was no collusion between his campaign and Moscow, and has labeled the Mueller investigation a “witch hunt.” Reporting by David Morgan; editing by Jonathan OatisAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/us-usa-trump-congress-republican/house-republican-lays-into-democrats-corruption-probe-of-trump-idUSKCN1QO2HZ,2019-03-07,3066
989,Timeline: Big moments in Mueller investigation of Russian meddling in 2016 U.S. election - Reuters,"March 8, 2019 /  1:53 AM / 2 months ago","9 Min Read(Reuters) - The following is a timeline of significant developments in the investigation of Special Counsel Robert Mueller into U.S. intelligence agencies’ conclusions that Russia interfered in the 2016 presidential election to help get Donald Trump elected: May 17 - U.S. Deputy Attorney General Rod Rosenstein appoints former FBI Director Mueller as a special counsel to investigate Russian meddling in the 2016 election and to look into any links and/or coordination between the Russian government and people associated with Republican Trump’s campaign. The appointment follows President Trump’s firing of FBI Director James Comey on May 9 and days later Trump attributed the dismissal to “this Russia thing.” June 15 - Mueller is investigating Trump for possible obstruction of justice, the Washington Post reports. Oct. 30 - Veteran Republican political operative Paul Manafort, who was Trump’s campaign chairman for five months at crucial junctures in the run-up to the election, is indicted on charges of conspiracy against the United States and money laundering as is his business partner Rick Gates. - Former Trump campaign adviser George Papadopoulos pleads guilty to a charge of lying to the FBI about his contacts with Russian officials. Dec. 1 - Michael Flynn, Trump’s national security adviser for less than a month and who had a prominent campaign role, pleads guilty to the charge of lying to the FBI about his discussions in 2016 with the Russian ambassador to Washington. Feb. 16 - Federal grand jury indicts 13 Russians and three firms, including a Russian government propaganda arm called the Internet Research Agency, accusing them of tampering to support Trump and disparage Democratic candidate Hillary Clinton. The accused “had a strategic goal to sow discord in the U.S. political system, including the 2016 U.S. presidential election” according to the court document filed by Mueller. - An American, Richard Pinedo, pleads guilty to identity fraud for selling bank account numbers after being accused by prosecutors of helping Russians launder money, buy Facebook ads and pay for campaign rally supplies. Pinedo was not associated with the Trump campaign. Feb. 22 - Manafort and Gates charged with financial crimes, including bank fraud, in Virginia. Feb. 23 - Gates pleads guilty to conspiracy against the United States and lying to investigators. He agrees to cooperate and testify against Manafort at trial. April 3 - Alex van der Zwaan, the Dutch son-in-law of one of Russia’s richest men, is sentenced to 30 days in prison and fined $20,000 for lying to Mueller’s investigators, becoming the first person sentenced in the probe. April 9 - FBI agents raid home, hotel room and office of Trump’s personal lawyer and self-described “fixer” Michael Cohen. April 12 - Rosenstein tells Trump that he is not a target in Mueller’s probe. April 19 -  Former New York Mayor Rudy Giuliani, a Trump supporter in the election campaign, joins Trump’s personal legal team. June 8 - Mueller charges a Russian-Ukrainian man, Konstantin Kilimnik, a Manafort business partner whom prosecutors suspect of having ties to Russian intelligence, with witness tampering. July 13 - Federal grand jury indicts 12 Russians whom prosecutors describe as military intelligence officers, on charges of hacking Democratic Party computer networks in 2016 and staged releases of documents. Moscow, which denies interfering in the election, says there is no evidence that the 12 are linked to spying or hacking. July 16 - In Helsinki after the first summit between Trump and Russian President Vladimir Putin, Trump publicly contradicts U.S. intelligence agencies, says no reason for Russia to meddle in election. He calls the Mueller inquiry a “rigged witch hunt” on Twitter. Aug. 21 - A trial jury in Virginia finds Manafort guilty on eight counts of fraud. - Cohen, in a case brought by U.S. prosecutors in New York, pleads guilty to tax fraud and campaign finance law violations. Cohen is subsequently interviewed by Mueller’s team. Aug. 31 - Samuel Patten, an American business partner of Kilimnik, pleads guilty to unregistered lobbying for pro-Kremlin political party in Ukraine. Sept. 14 - Manafort pleads guilty to some charges and signs a cooperation agreement with Mueller’s prosecutors. Oct. 22 - Giuliani says Manafort’s lawyer has kept Trump informed about Manafort’s meetings with prosecutors and Manafort has not said anything damaging against the president.  Nov. 8 - U.S. Attorney General Jeff Sessions resigns at Trump’s request. He had recused himself from the Mueller inquiry because of his contacts with the Russian ambassador as a Trump campaign official; Trump appoints Sessions’ chief of staff Matthew Whitaker, a critic of the Mueller probe, as acting attorney general. Nov. 20 - Giuliani says Trump submitted written answers to questions from Mueller. Nov. 27-28 - Prosecutors say Manafort breached his plea deal by lying to investigators, which Manafort denies; Trump says he has not ruled out granting Manafort a presidential pardon.  Nov. 28 - Giuliani says Trump told investigators he was not aware ahead of time of a meeting in Trump Tower in New York between several campaign officials and Russians in June 2016.   Nov. 29 - Cohen pleads guilty in the Mueller investigation to lying to Congress about the length of discussions in 2016 on plans to build a Trump Tower in Moscow.  “I made these misstatements to be consistent with individual 1’s political messaging and out of loyalty to individual 1,” says Cohen, who previously identified “individual 1” as Trump. - The president criticizes Cohen as a liar and “weak person.”  Dec. 12 - Two developments highlight growing political and legal risks for Trump: Cohen sentenced to three years in prison for crimes including orchestrating hush payments to women in violation of campaign laws before the election; American Media Inc, publisher of National Enquirer tabloid, strikes deal to avoid charges over its role in one of two hush payments. Publisher admits payment was aimed at influencing the 2016 election, contradicting Trump’s statements. Jan. 25 - Longtime Trump associate and self-proclaimed political “dirty trickster” Roger Stone charged and arrested at his home in Florida. Stone is accused of lying to Congress about statements suggesting he may have had advance knowledge of plans by Wikileaks to release hacked Democratic Party campaign emails. Feb. 21 - U.S. judge tightens gag order on Stone, whose Instagram account posted a photo of the judge and the image of crosshairs next to it. Feb. 22 - Manhattan district attorney’s office is pursuing New York state criminal charges against Manafort whether or not he receives a pardon from Trump on federal crimes, a person familiar with the matter says. Trump cannot issue pardons for state convictions. Feb. 23 - Mueller’s office recommends no leniency in sentencing for Manafort for charges brought in federal court in Washington, describing him as a “hardened” criminal who repeatedly broke the law. Manafort, 69, is likely to spend the rest of his life in prison when he is sentenced in his Virginia case on March 7 with prosecutors recommending 19 -1/2 years to 24 -1/2 years. Feb. 24 - Senior Democratic U.S. Representative Adam Schiff says Democrats will subpoena Mueller’s final report on his investigation if it is not given to Congress by the Department of Justice, and will sue the government and call on Mueller to testify to Congress if necessary. Feb. 27 - Cohen tells U.S. House Oversight Committee Trump is a “racist,” a “conman” and a “cheat” who knew in advance about a release of emails by WikiLeaks in 2016 aimed at hurting rival Clinton. Trump directed negotiations for a real estate project in Moscow during the campaign even as he publicly said he had no business interests in Russia, Cohen testifies. March 7 - Manafort was sentenced in the Virginia case to almost four years in prison. The judge also ordered Manafort to pay a fine of $50,000 and restitution of just over $24 million. Compiled by Grant McCool in New York; editing by Jonathan OatisAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/us-usa-trump-russia-timeline/timeline-big-moments-in-mueller-investigation-of-russian-meddling-in-2016-u-s-election-idUSKCN1QP055,2019-03-08,8254
990,"EMERGING MARKETS-Stocks, FX gain as China data boost sentiment - Reuters","April 29, 2019 /  9:16 AM / 8 days ago","3 Min Read* MSCI’s EM equities index up 0.5 pct * Chinese blue chips supported by industrial profit data * Czech stocks see worst day since June 2016 on possible bank tax * Currencies advance against dollar By Aaron Saldanha April 29 (Reuters) - Emerging-market stocks rose on Monday after China reported profits at industrial companies grew for the first time in four months. Developing-world currencies advanced against a weaker U.S. dollar. The Chinese data was supplemented by data on Friday that showed first-quarter U.S. economic growth was driven by temporary factors, making it less likely to lead the Federal Reserve to raise interest rates soon. “I do believe these are some positive signs from China and we in Europe are hoping we can see some spill-overs,” said Morten Lund, an analyst at Nordea Markets. MSCI’s index of developing-world equities was up 0.5 percent, its best one-day showing in nearly two weeks, as stocks rose in China and South Korea. Chinese blue-chip stocks gained 0.3 percent from Friday’s three-and-a-half-week low. The 1.7 percent rise by South Korea equities was their largest since Jan. 9. Russia’s rouble gained 0.2 percent and Russian equities added 0.4 percent, mainly on gains by financials and energy stocks. Shares of Safmar Financial Investments led the gains, rising 1.9 percent. Safmar bought a controlling stake in the Afipsky refinery, Kommersant reported. Gazprom shares gained 1.3 percent after it reported 2018 profit doubled on record-high sales to Europe. Turkey’s lira fell 0.1 percent. The local stocks index slid 0.3 percent. Turkish banks fell 1.8 percent and were headed for their lowest closing level in a month. A report said banks would start raising lira deposit rates this week, a move that would most likely trim their profitability but could support the currency. “If you look at the Turkish banks at least before the August (2018) crisis, they were or are well capitalised ... but when your currency depreciates so much and interest rates spike, you have got to be concerned,” said Nordea’s Lund. South Africa’s rand was up 0.4 percent, gaining for a third straight session. South African stocks marked time. In emerging Europe, Czech stocks fell 2.5 percent, set for their worst day since late June 2016, after the prime minister said the government would debate introducing taxes on banks, insurers and mobile operators. For TOP NEWS across emerging markets For CENTRAL EUROPE market report, see For TURKISH market report, see For RUSSIAN market report, see (Reporting by Aaron Saldanha in Bengaluru)All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2019 Reuters. All Rights Reserved.",https://www.reuters.com/article/emerging-markets/emerging-markets-stocks-fx-gain-as-china-data-boost-sentiment-idUSL5N22B1YE,2019-04-29,2702
